Product_ID,Product_Type,Product_Name,Category,Risk_Level,Expected_Return (%),Investment_Horizon (Years),Volatility_Level
149167,Mutual Fund,Axis Value Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
149165,Mutual Fund,Axis Value Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
108909,Mutual Fund,BANDHAN Sterling Value Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
108908,Mutual Fund,BANDHAN Sterling Value Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
118481,Mutual Fund,BANDHAN Sterling Value Fund-Direct Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
118480,Mutual Fund,BANDHAN Sterling Value Fund-Direct Plan-IDCW,General Mutual Fund,Medium,8.0,3,Medium
151755,Mutual Fund,Baroda BNP Paribas Value Fund - Direct Plan - Growth option,General Mutual Fund,Medium,8.0,3,Medium
151756,Mutual Fund,Baroda BNP Paribas Value Fund - Direct Plan - IDCW option,General Mutual Fund,Medium,8.0,3,Medium
151747,Mutual Fund,Baroda BNP Paribas Value Fund - Regular Plan - Growth option,General Mutual Fund,Medium,8.0,3,Medium
151754,Mutual Fund,Baroda BNP Paribas Value Fund - Regular Plan - IDCW option,General Mutual Fund,Medium,8.0,3,Medium
149085,Mutual Fund,Canara Robeco Value Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
149086,Mutual Fund,Canara Robeco Value Fund - Direct Plan - IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
149088,Mutual Fund,Canara Robeco Value Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
149087,Mutual Fund,Canara Robeco Value Fund - Regular Plan - IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
148595,Mutual Fund,DSP Value Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
148596,Mutual Fund,DSP Value Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
148594,Mutual Fund,DSP Value Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
148597,Mutual Fund,DSP Value Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
118494,Mutual Fund,Templeton India Value Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
118493,Mutual Fund,Templeton India Value Fund - Direct - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
100496,Mutual Fund,Templeton India Value Fund - Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
100497,Mutual Fund,Templeton India Value Fund - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
135341,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund) - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
135343,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund) - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
135342,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
140819,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
140815,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
140817,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
135344,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
140820,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Half Yearly -Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
140816,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment.,General Mutual Fund,Medium,8.0,3,Medium
140818,Mutual Fund,Groww Value Fund (formerly known as Indiabulls Value Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
118935,Mutual Fund,HDFC Value Fund - Growth Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
101764,Mutual Fund,HDFC Value Fund - Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
118934,Mutual Fund,HDFC Value Fund - IDCW Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
101765,Mutual Fund,HDFC Value Fund - IDCW Plan,General Mutual Fund,Medium,8.0,3,Medium
151113,Mutual Fund,HSBC Value Fund - Direct Growth,General Mutual Fund,Medium,8.0,3,Medium
151112,Mutual Fund,HSBC Value Fund - Direct IDCW,General Mutual Fund,Medium,8.0,3,Medium
151110,Mutual Fund,HSBC Value Fund - Regular Growth,General Mutual Fund,Medium,8.0,3,Medium
151111,Mutual Fund,HSBC Value Fund - Regular IDCW,General Mutual Fund,Medium,8.0,3,Medium
120323,Mutual Fund,ICICI Prudential Value Discovery Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
120322,Mutual Fund,ICICI Prudential Value Discovery Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
102594,Mutual Fund,ICICI Prudential Value Discovery Fund - Growth,General Mutual Fund,Medium,8.0,3,Medium
102595,Mutual Fund,ICICI Prudential Value Discovery Fund - IDCW,General Mutual Fund,Medium,8.0,3,Medium
148972,Mutual Fund,ITI Value Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
148970,Mutual Fund,ITI Value Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
148973,Mutual Fund,ITI Value Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
148971,Mutual Fund,ITI Value Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
120486,Mutual Fund,JM Value Fund (Direct) - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
120485,Mutual Fund,JM Value Fund (Direct) - IDCW,General Mutual Fund,Medium,8.0,3,Medium
100254,Mutual Fund,JM Value Fund (Regular) - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
106168,Mutual Fund,JM Value Fund (Regular) - IDCW,General Mutual Fund,Medium,8.0,3,Medium
152018,Mutual Fund,LIC MF Value Fund-Direct Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
152015,Mutual Fund,LIC MF Value Fund-Direct Plan-IDCW,General Mutual Fund,Medium,8.0,3,Medium
152016,Mutual Fund,LIC MF Value Fund-Regular Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
152017,Mutual Fund,LIC MF Value Fund-Regular Plan-IDCW,General Mutual Fund,Medium,8.0,3,Medium
153303,Mutual Fund,Mahindra Manulife Value Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
153305,Mutual Fund,Mahindra Manulife Value Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
153304,Mutual Fund,Mahindra Manulife Value Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
153302,Mutual Fund,Mahindra Manulife Value Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
118782,Mutual Fund,NIPPON INDIA VALUE FUND - DIRECT Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
118784,Mutual Fund,Nippon India Value Fund - Direct Plan Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
103086,Mutual Fund,NIPPON INDIA VALUE FUND - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
103085,Mutual Fund,Nippon India Value Fund- Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
149335,Mutual Fund,Quant Value Fund - Growth Option  - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
149337,Mutual Fund,Quant Value Fund - Growth Option - Regular Plan,General Mutual Fund,Medium,8.0,3,Medium
149338,Mutual Fund,Quant Value Fund - IDCW Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
149336,Mutual Fund,Quant Value Fund - IDCW Option- Regular Plan,General Mutual Fund,Medium,8.0,3,Medium
103490,Mutual Fund,Quantum Long Term Equity Value Fund - Direct Plan Growth Option,General Mutual Fund,Medium,8.0,3,Medium
103491,Mutual Fund,Quantum Long Term Equity Value Fund - Direct Plan IDCW,General Mutual Fund,Medium,8.0,3,Medium
141068,Mutual Fund,Quantum Long Term Equity Value Fund - Regular Plan Growth Option,General Mutual Fund,Medium,8.0,3,Medium
141069,Mutual Fund,Quantum Long Term Equity Value Fund - Regular Plan IDCW,General Mutual Fund,Medium,8.0,3,Medium
112218,Mutual Fund,Tata Equity P/E Fund - Regular Plan - Payout of IDCW-Option A(5%),General Mutual Fund,Medium,8.0,3,Medium
101672,Mutual Fund,Tata Equity P/E Fund - Regular Plan -Growth Option,General Mutual Fund,Medium,8.0,3,Medium
119231,Mutual Fund,Tata Equity P/E Fund -Direct Plan Growth Option,General Mutual Fund,Medium,8.0,3,Medium
102428,Mutual Fund,Tata Equity P/E Fund Regular Plan - Payout of IDCW-Option B(10%),General Mutual Fund,Medium,8.0,3,Medium
119233,Mutual Fund,Tata Equity P/E Fund- Direct Plan - Payout of IDCW -Option B(10%),General Mutual Fund,Medium,8.0,3,Medium
119232,Mutual Fund,Tata Equity P/E Fund- Direct Plan -Payout of IDCW-Option A(5%),General Mutual Fund,Medium,8.0,3,Medium
145473,Mutual Fund,Union Value Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
145474,Mutual Fund,Union Value Fund - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
145471,Mutual Fund,Union Value Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
145472,Mutual Fund,Union Value Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
120751,Mutual Fund,UTI Value Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
120752,Mutual Fund,UTI Value Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
103098,Mutual Fund,UTI Value Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
103097,Mutual Fund,UTI Value Fund - Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
102507,Mutual Fund,OLD-SBI Magnum Income Fund - F R P - Long Term - Inst. (G),General Mutual Fund,Medium,8.0,3,Medium
120606,Mutual Fund,ICICI Prudential Gilt Fund Investment Plan PF Option - Direct Plan - Half Yearly Dividend,General Mutual Fund,Medium,8.0,3,Medium
120605,Mutual Fund,ICICI Prudential Gilt Fund Investment Plan PF Option - Direct Plan -Growth Option,General Mutual Fund,Medium,8.0,3,Medium
102060,Mutual Fund,ICICI Prudential Gilt Fund Investment Plan PF Option - Growth,General Mutual Fund,Medium,8.0,3,Medium
118019,Mutual Fund,ICICI Prudential Gilt Fund Investment Plan PF Option - Half Yearly Dividend,General Mutual Fund,Medium,8.0,3,Medium
130901,Mutual Fund,ICICI Prudential Gilt Investment PF Option - Bonus,General Mutual Fund,Medium,8.0,3,Medium
130954,Mutual Fund,ICICI Prudential Gilt Investment PF Option - Direct Plan Bonus,General Mutual Fund,Medium,8.0,3,Medium
120612,Mutual Fund,ICICI Prudential Gilt Fund Treasury Plan PF Option - Direct Plan - Half Yearly Dividend,General Mutual Fund,Medium,8.0,3,Medium
120610,Mutual Fund,ICICI Prudential Gilt Fund Treasury Plan PF Option - Direct Plan - Quarterly Dividend,General Mutual Fund,Medium,8.0,3,Medium
120611,Mutual Fund,ICICI Prudential Gilt Fund Treasury Plan PF Option - Direct Plan -Growth Option,General Mutual Fund,Medium,8.0,3,Medium
102248,Mutual Fund,ICICI Prudential Gilt Fund Treasury Plan PF Option - Growth,General Mutual Fund,Medium,8.0,3,Medium
118023,Mutual Fund,ICICI Prudential Gilt Fund Treasury Plan PF Option - Half Yearly Dividend,General Mutual Fund,Medium,8.0,3,Medium
118022,Mutual Fund,ICICI Prudential Gilt Fund Treasury Plan PF Option - Quarterly Dividend,General Mutual Fund,Medium,8.0,3,Medium
130905,Mutual Fund,ICICI Prudential Gilt Treasury PF Option - Bonus,General Mutual Fund,Medium,8.0,3,Medium
103028,Mutual Fund,ICICI Prudential Blended Plan A -  Dividend,General Mutual Fund,Medium,8.0,3,Medium
130949,Mutual Fund,ICICI Prudential Blended Plan A - Direct Plan Bonus,General Mutual Fund,Medium,8.0,3,Medium
103027,Mutual Fund,ICICI Prudential Blended Plan A - Growth,General Mutual Fund,Medium,8.0,3,Medium
120311,Mutual Fund,ICICI Prudential Blended Plan A-Direct Plan -  Dividend,General Mutual Fund,Medium,8.0,3,Medium
120310,Mutual Fund,ICICI Prudential Blended Plan A-Direct Plan -  Growth,General Mutual Fund,Medium,8.0,3,Medium
102208,Mutual Fund,SBI MAGNUM NRI FLEXIASSET PLAN-DIVIDEND,General Mutual Fund,Medium,8.0,3,Medium
102207,Mutual Fund,SBI MAGNUM NRI FLEXIASSET PLAN-GROWTH,General Mutual Fund,Medium,8.0,3,Medium
104763,Mutual Fund,SBI ONE INDIA FUND - DIVIDEND (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010),General Mutual Fund,Medium,8.0,3,Medium
104762,Mutual Fund,SBI ONE INDIA FUND - GROWTH (PREVIOUSLY CLOSE ENDED UPTO 14/01/2010),General Mutual Fund,Medium,8.0,3,Medium
120517,Mutual Fund,Aditya Birla Sun Life Equity Hybrid'95 Fund - Direct Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
103155,Mutual Fund,Aditya Birla Sun Life Equity Hybrid'95 Fund - Regular Plan-Growth,General Mutual Fund,Medium,8.0,3,Medium
120518,Mutual Fund,Aditya Birla Sun Life Equity Hybrid'95 Fund -DIRECT - IDCW,General Mutual Fund,Medium,8.0,3,Medium
103154,Mutual Fund,Aditya Birla Sun Life Equity Hybrid'95 Fund -Regular - IDCW,General Mutual Fund,Medium,8.0,3,Medium
144394,Mutual Fund,Axis Aggressive Hybrid Fund - Direct Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
144397,Mutual Fund,Axis Aggressive Hybrid Fund - Direct Plan - Monthly IDCW,General Mutual Fund,Medium,8.0,3,Medium
144398,Mutual Fund,Axis Aggressive Hybrid Fund - Direct Plan - Quarterly IDCW,General Mutual Fund,Medium,8.0,3,Medium
144395,Mutual Fund,Axis Aggressive Hybrid Fund - Direct Plan - Regular IDCW,General Mutual Fund,Medium,8.0,3,Medium
144393,Mutual Fund,Axis Aggressive Hybrid Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
144399,Mutual Fund,Axis Aggressive Hybrid Fund - Regular Plan - Monthly IDCW,General Mutual Fund,Medium,8.0,3,Medium
144400,Mutual Fund,Axis Aggressive Hybrid Fund - Regular Plan - Quarterly IDCW,General Mutual Fund,Medium,8.0,3,Medium
144396,Mutual Fund,Axis Aggressive Hybrid Fund - Regular Plan - Regular IDCW,General Mutual Fund,Medium,8.0,3,Medium
140382,Mutual Fund,Bandhan Aggressive Hybrid Fund-Direct Plan Growth,General Mutual Fund,Medium,8.0,3,Medium
140383,Mutual Fund,Bandhan Aggressive Hybrid Fund-Direct Plan IDCW,General Mutual Fund,Medium,8.0,3,Medium
140381,Mutual Fund,Bandhan Aggressive Hybrid Fund-Regular Plan Growth,General Mutual Fund,Medium,8.0,3,Medium
140384,Mutual Fund,Bandhan Aggressive Hybrid Fund-Regular Plan IDCW,General Mutual Fund,Medium,8.0,3,Medium
139527,Mutual Fund,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN GROWTH,General Mutual Fund,Medium,8.0,3,Medium
139530,Mutual Fund,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - DIRECT PLAN IDCW,General Mutual Fund,Medium,8.0,3,Medium
139529,Mutual Fund,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN  GROWTH,General Mutual Fund,Medium,8.0,3,Medium
139528,Mutual Fund,BANK OF INDIA MID & SMALL CAP EQUITY & DEBT FUND - REGULAR  PLAN IDCW,General Mutual Fund,Medium,8.0,3,Medium
150259,Mutual Fund,Baroda BNP Paribas Aggressive Hybrid Fund -DIRECT PLAN- IDCW OPTION,General Mutual Fund,Medium,8.0,3,Medium
150260,Mutual Fund,Baroda BNP Paribas Aggressive Hybrid Fund- DIRECT PLAN - GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
150261,Mutual Fund,Baroda BNP Paribas Aggressive Hybrid Fund- REGULAR PLAN- IDCW OPTION,General Mutual Fund,Medium,8.0,3,Medium
150258,Mutual Fund,Baroda BNP Paribas Aggressive Hybrid Fund- REGULAT PLAN -GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
118272,Mutual Fund,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
118271,Mutual Fund,CANARA ROBECO EQUITY HYBRID FUND - DIRECT PLAN - MONTHLY IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
106166,Mutual Fund,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - GROWTH OPTION,General Mutual Fund,Medium,8.0,3,Medium
106167,Mutual Fund,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
119019,Mutual Fund,DSP Aggressive Hybrid Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
119020,Mutual Fund,DSP Aggressive Hybrid Fund - Direct Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
100081,Mutual Fund,DSP Aggressive Hybrid Fund- Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
100082,Mutual Fund,DSP Aggressive Hybrid Fund- Regular Plan - IDCW,General Mutual Fund,Medium,8.0,3,Medium
118625,Mutual Fund,Edelweiss Aggressive Hybrid Fund  - Direct Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
112013,Mutual Fund,Edelweiss Aggressive Hybrid Fund  - Plan B - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
112108,Mutual Fund,Edelweiss Aggressive Hybrid Fund - Regular Plan - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
112109,Mutual Fund,Edelweiss Aggressive Hybrid Fund - Regular Plan - IDCW Option,General Mutual Fund,Medium,8.0,3,Medium
112012,Mutual Fund,Edelweiss Aggressive Hybrid Fund- Plan B-Growth Option,General Mutual Fund,Medium,8.0,3,Medium
118624,Mutual Fund,Edelweiss Aggressive Hybrid Fund-Direct Plan-Growth Option,General Mutual Fund,Medium,8.0,3,Medium
118546,Mutual Fund,Franklin India Equity Hybrid Fund - Direct - Growth,General Mutual Fund,Medium,8.0,3,Medium
118547,Mutual Fund,Franklin India Equity Hybrid Fund - Direct - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
100550,Mutual Fund,Franklin India Equity Hybrid Fund - Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
100549,Mutual Fund,Franklin India Equity Hybrid Fund - IDCW ,General Mutual Fund,Medium,8.0,3,Medium
145599,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund) - Direct Plan - Growth option,General Mutual Fund,Medium,8.0,3,Medium
145605,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund) - Regular Plan - Growth option,General Mutual Fund,Medium,8.0,3,Medium
145600,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
145602,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
145606,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
145601,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
145603,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
145608,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- Half Yearly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
145604,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment.,General Mutual Fund,Medium,8.0,3,Medium
145607,Mutual Fund,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
119062,Mutual Fund,HDFC Hybrid Equity Fund - Growth Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
102948,Mutual Fund,HDFC Hybrid Equity Fund - Growth Plan,General Mutual Fund,Medium,8.0,3,Medium
119061,Mutual Fund,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,General Mutual Fund,Medium,8.0,3,Medium
102947,Mutual Fund,HDFC Hybrid Equity Fund - IDCW Plan,General Mutual Fund,Medium,8.0,3,Medium
151125,Mutual Fund,HSBC Aggressive Hybrid Fund - Direct Annual IDCW,General Mutual Fund,Medium,8.0,3,Medium
151122,Mutual Fund,HSBC Aggressive Hybrid Fund - Direct Growth,General Mutual Fund,Medium,8.0,3,Medium
151123,Mutual Fund,HSBC Aggressive Hybrid Fund - Direct IDCW,General Mutual Fund,Medium,8.0,3,Medium
151124,Mutual Fund,HSBC Aggressive Hybrid Fund - Regular Annual IDCW,General Mutual Fund,Medium,8.0,3,Medium
151120,Mutual Fund,HSBC Aggressive Hybrid Fund - Regular Growth,General Mutual Fund,Medium,8.0,3,Medium
151121,Mutual Fund,HSBC Aggressive Hybrid Fund - Regular IDCW,General Mutual Fund,Medium,8.0,3,Medium
136113,Mutual Fund,ICICI Prudential Equity & Debt Fund - Annual IDCW,General Mutual Fund,Medium,8.0,3,Medium
136114,Mutual Fund,ICICI Prudential Equity & Debt Fund - Direct Plan - Annual IDCW,General Mutual Fund,Medium,8.0,3,Medium
120251,Mutual Fund,ICICI Prudential Equity & Debt Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
131453,Mutual Fund,ICICI Prudential Equity & Debt Fund - Direct Plan - Half Yearly IDCW,General Mutual Fund,Medium,8.0,3,Medium
120252,Mutual Fund,ICICI Prudential Equity & Debt Fund - Direct Plan - Monthly IDCW,General Mutual Fund,Medium,8.0,3,Medium
100356,Mutual Fund,ICICI Prudential Equity & Debt Fund - Growth,General Mutual Fund,Medium,8.0,3,Medium
131452,Mutual Fund,ICICI Prudential Equity & Debt Fund - Half Yearly IDCW,General Mutual Fund,Medium,8.0,3,Medium
100355,Mutual Fund,ICICI Prudential Equity & Debt Fund - Monthly IDCW,General Mutual Fund,Medium,8.0,3,Medium
143537,Mutual Fund,Invesco India Aggressive Hybrid Fund - Direct Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
143532,Mutual Fund,Invesco India Aggressive Hybrid Fund - Direct Plan - IDCW (Payout / Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
143536,Mutual Fund,Invesco India Aggressive Hybrid Fund - Regular Plan - Growth,General Mutual Fund,Medium,8.0,3,Medium
143534,Mutual Fund,Invesco India Aggressive Hybrid Fund - Regular Plan - IDCW (Payout / Reinvestment),General Mutual Fund,Medium,8.0,3,Medium
130904,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Annual Bonus Option,General Mutual Fund,Medium,8.0,3,Medium
131477,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Annual IDCW,General Mutual Fund,Medium,8.0,3,Medium
133401,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Bonus Option - Principal Units,General Mutual Fund,Medium,8.0,3,Medium
120484,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Growth Option,General Mutual Fund,Medium,8.0,3,Medium
133409,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Half Yearly Bonus Option - Principal Units,General Mutual Fund,Medium,8.0,3,Medium
133402,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Half Yearly IDCW,General Mutual Fund,Medium,8.0,3,Medium
120483,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - IDCW,General Mutual Fund,Medium,8.0,3,Medium
133412,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Monthly IDCW,General Mutual Fund,Medium,8.0,3,Medium
133411,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Quarterly Bonus Option - Principal Units,General Mutual Fund,Medium,8.0,3,Medium
133406,Mutual Fund,JM Aggressive Hybrid Fund (Direct) - Quarterly IDCW,General Mutual Fund,Medium,8.0,3,Medium
133407,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Annual Bonus Option - Principal Units,General Mutual Fund,Medium,8.0,3,Medium
131476,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Annual IDCW,General Mutual Fund,Medium,8.0,3,Medium
133400,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Bonus Option - Principal Units,General Mutual Fund,Medium,8.0,3,Medium
133403,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Half Yearly Bonus Option - Principal Units,General Mutual Fund,Medium,8.0,3,Medium
133408,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Half Yearly IDCW,General Mutual Fund,Medium,8.0,3,Medium
100220,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - IDCW,General Mutual Fund,Medium,8.0,3,Medium
133404,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Monthly IDCW,General Mutual Fund,Medium,8.0,3,Medium
133410,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Quarterly Bonus Option - Principal Units,General Mutual Fund,Medium,8.0,3,Medium
133405,Mutual Fund,JM Aggressive Hybrid Fund (Regular) - Quarterly IDCW,General Mutual Fund,Medium,8.0,3,Medium
100221,Mutual Fund,JM Aggressive Hybrid Fund (Regular) -Growth Option,General Mutual Fund,Medium,8.0,3,Medium
133036,Mutual Fund,Kotak Equity Hybrid - Growth,General Mutual Fund,Medium,8.0,3,Medium
133035,Mutual Fund,Kotak Equity Hybrid - Growth - Direct,General Mutual Fund,Medium,8.0,3,Medium
119767,Mutual Fund,Kotak Equity Hybrid - Payout of Income Distribution cum  capital withdrawal option - Direct,General Mutual Fund,Medium,8.0,3,Medium
